Date,Average,Average_Predicted,Close,High,Low,Open,PastSlope,PercentageDeviation
2005-04-11,0.0014268639146154496,0.0012386221519725211,0.0014377559797851514,0.0015100320091282868,0.0012496356604200735,0.0015100320091282868,1.4404501247517694,0.1319269207909438
2005-04-12,0.0013592317890268376,0.0012922221184438582,0.0013313683664996942,0.0014424843181533933,0.0013121172745718496,0.0013509571968824134,1.2770661676633945,0.0492996640631514
2005-04-13,0.0014774402482329008,0.001229514871399631,0.0015438058546157333,0.0016596501446376752,0.0013458911200592962,0.0013604138736188981,1.1403942470510064,0.16780737977715318
2005-04-14,0.0015172089512943694,0.0019520755771993581,0.0014809865020090828,0.0016015591303992674,0.0013847310423698602,0.0016015591303992674,1.432334963759113,0.28662276579240653
2005-04-15,0.001589569415251223,0.002367688104882057,0.0013411627816910534,0.0019730714307611796,0.0012736150907161601,0.0017704283578365,1.6593650456989564,0.4895153883593417
2005-04-18,0.0012362949914525322,0.001825842346072409,0.0011675652158855783,0.0014377559797851514,0.0009503993894012965,0.001389459380738102,1.3432899089121866,0.4768662485053128
2005-04-19,0.0012156085110914708,0.002024608628463003,0.0013073889362036069,0.0013313683664996942,0.0010274037571126745,0.0011962729845499077,1.370348906417397,0.6655104089762808
2005-04-20,0.0012313977838568522,0.001689035423626147,0.0012253184916691117,0.0013219116897632088,0.0010807664329828403,0.0012975945210122477,1.1132516863845208,0.37164078559239494
2005-04-21,0.0014449329219512336,0.0017708282478943258,0.001563056946543578,0.0015968307920310246,0.0012496356604200735,0.0013702082888102582,1.1140301460911386,0.225543567450179
2005-04-22,0.001131342766600292,0.0011244773100730053,0.0011047458632789278,0.0012158618149326267,0.0010226754187444326,0.0011820879694451802,0.9095542065990645,0.0060684142153642
2005-04-25,0.0011771907618495004,0.001000178554770954,0.0012496356604200735,0.0012496356604200735,0.001056449264231879,0.0011530424623259763,0.822780151376954,0.15036832840961148
2005-04-26,0.001198890457575185,0.000999427600788895,0.0011530424623259763,0.0012688867523479182,0.0011483141239577335,0.0012253184916691117,0.8116204315867735,0.16637287879470944
2005-04-27,0.0012181415495030297,0.0013134570462332148,0.0012496356604200735,0.0013458911200592962,0.0011385197087663743,0.0011385197087663743,0.9090090109231685,0.078246651030885
2005-04-28,0.0012096980881311679,0.0010353002029353817,0.0012543639987883163,0.001288137844275763,0.0011385197087663743,0.0011577708006942184,0.9151074577039812,0.14416645517329793
2005-04-29,0.0012868713250699833,0.001139987156341596,0.0012736150907161601,0.001365142211987141,0.0012253184916691117,0.0012834095059075202,0.9683962814578554,0.11414052506018763
2005-05-02,0.001256728167972437,0.0011672412831237678,0.0012834095059075202,0.0013171833513949667,0.001162499139062461,0.001263820675524801,0.9736012792065848,0.07120623785575242
2005-05-03,0.0012651716293442987,0.00102694651916563,0.0012688867523479182,0.0013411627816910534,0.0012253184916691117,0.0012253184916691117,0.8430436672852983,0.18829469824748907
2005-05-04,0.0013110196245935076,0.001293480196833412,0.0012975945210122477,0.0014377559797851514,0.001201339061373025,0.0013073889362036069,1.0692586931601067,0.013378463167958928
2005-05-05,0.001286955759683702,0.0014067709847514866,0.0012205901533008695,0.001490780917200442,0.0011675652158855783,0.0012688867523479182,1.0931714440641398,0.09309972325484744
2005-05-06,0.001251915394990476,0.0013173561255710577,0.0012834095059075202,0.0012975945210122477,0.001201339061373025,0.0012253184916691117,1.0482426980978994,0.05227248649744378
2005-05-09,0.001286955759683702,0.0013140174492453157,0.0013026605978353647,0.0013702082888102582,0.0012253184916691117,0.0012496356604200735,1.0386080582018207,0.0210276766376683
2005-05-10,0.0012868713250699833,0.0014208276204888363,0.001288137844275763,0.0013411627816910534,0.0012590923371565582,0.0012590923371565582,1.0837577057089252,0.10409455305220053
2005-05-11,0.0016174328377783669,0.0012870401998373718,0.001949092000465093,0.001978137507584297,0.0012688867523479182,0.0012736150907161601,1.0000656123204192,0.20426977258283413
2005-05-12,0.0021782475420974176,0.0012471210530299293,0.002373629238242297,0.002643820002141869,0.0017224694972443257,0.0019730714307611796,0.9961703945971658,0.4274658738606512
2005-05-13,0.0024773993785024762,0.0013091149761565893,0.0025907950647265786,0.00274514153860421,0.002267579363411714,0.0023060815472674035,1.0172183202927918,0.47157693365212866
2005-05-16,0.002776551214907535,0.0012631678246623065,0.0028657141669943937,0.0029477846115288898,0.0026053178182861795,0.0026873882628206756,0.9815805201764148,0.545058698042286
2005-05-17,0.002640273748365688,0.0020327730499195584,0.0026873882628206756,0.0027934381376512585,0.0022868304553395587,0.0027934381376512585,1.2567897735473728,0.23009004230041238
2005-05-18,0.002929715604193105,0.003790002402430347,0.003179473191572773,0.0032564775592841505,0.0026053178182861795,0.0026775938476293164,1.7399319081893618,0.2936417435897093
2005-05-19,0.0041637274836906855,0.00476901217032735,0.0034834378009597922,0.004998532509526647,0.0033385480038186466,0.004834391620457657,1.9250074137057767,0.14537086997349458
2005-05-20,0.0033832139144757945,0.005990681817846287,0.0033868446028656953,0.0035411910767433265,0.0031551560228218114,0.003449663955472345,2.157598169153811,0.7707073715362457
2005-05-23,0.003268636143659632,0.004309944316379847,0.00320345262186886,0.003435141201912744,0.003116653838966122,0.003319296911890802,1.6323853990699542,0.3185757383060524
2005-05-24,0.0029008389663013378,0.003940430715779825,0.002668137170892831,0.0031747448532045298,0.0026245689102140242,0.0031359049308939666,1.3449874486588906,0.3583762358253206
2005-05-25,0.0026812245360192163,0.006997913501100783,0.002716096031485006,0.002856257490257908,0.0025279757121199273,0.0026245689102140242,1.6806848019020457,1.6099692163381834
2005-05-26,0.002721077673694404,0.0041224294115834665,0.0027643926305320546,0.0027694587073551716,0.0025810006495352194,0.0027694587073551716,1.218495051094695,0.514998800451899
2005-05-27,0.0027741026111096946,0.0040465433731072115,0.0027211621083081216,0.0028849652589222384,0.0026921166011889177,0.0027981664760195002,1.2379913808872647,0.45868554281361495
2005-05-31,0.0026292972485822677,0.0028722469499662634,0.0025955234030948203,0.0027643926305320546,0.00244117692921719,0.002716096031485006,0.9901435354850013,0.09240100240282668
2005-06-01,0.00265234789812745,0.0017265695319183658,0.002696844939557161,0.0028079608912108594,0.002552292880870889,0.002552292880870889,0.6439481321776146,0.34904107672401535
2005-06-02,0.0027861767608714574,0.0021885295737870568,0.0028802369205539963,0.0029623073650884907,0.0026390916637736273,0.0026630710940697138,0.80428779925848,0.214504404558119
2005-06-03,0.0028670651208138912,0.0023543903202237195,0.0027789153840916555,0.0030058756257672972,0.0027211621083081216,0.0029623073650884907,0.8487034008024376,0.17881519218671796
2005-06-06,0.0028742420629799745,0.002383174006455394,0.0030443778096229867,0.0030828799934786762,0.0026485483405101124,0.0027211621083081216,0.9063920055978514,0.1708513221100967
2005-06-07,0.0030443778096229867,0.0026237822600063965,0.002938327934792404,0.0032662719744755114,0.0028900313357453555,0.0030828799934786762,0.989230056079287,0.1381548467102631
2005-06-08,0.0029164593698392826,0.00285283327920612,0.0028707802438175107,0.0030106039641355394,0.002817417567947345,0.0029670357034567345,1.023924009155045,0.02181621019348159
2005-06-09,0.00306126473236671,0.0029631428823389447,0.003251749220915909,0.003261543636107268,0.0027694587073551716,0.0029623073650884907,1.033510840345956,0.03205271631372624
2005-06-10,0.0035593445186928286,0.0031420058880972483,0.003859678439689948,0.003946477222592685,0.003179473191572773,0.003251749220915909,1.0931598032629375,0.11725154123289198
2005-06-13,0.003771697572195149,0.0034943516475603384,0.003739105811299763,0.004072115927805987,0.0035172116464472383,0.0037583569032276077,1.1478048606565938,0.07353344729423619
2005-06-14,0.00377895894897495,0.0030528340395973045,0.0039032467003687534,0.003931954469033084,0.003613804844541337,0.0036668297819566274,1.04676035303915,0.19214945681656803
2005-06-15,0.0039056108695528753,0.0032686183838656325,0.00397552272971189,0.0039853171449032495,0.003768151318418967,0.0038934522851773942,1.0677346357231294,0.16309676180314592
2005-06-16,0.0041166974038494165,0.004407747547057226,0.004207211309755774,0.004308532846218113,0.003951543299415802,0.003999502160007977,1.2383593450728883,0.07069991176316628
2005-06-17,0.004115430884643637,0.0046727783033816295,0.004009296575199336,0.004284215677467151,0.003951543299415802,0.004216667986492258,1.2389058809564222,0.1354286912745115
2005-06-20,0.00392849264987062,0.004896529979371808,0.003994773821639735,0.004009296575199336,0.003806653502274656,0.0039032467003687534,1.2957351602615321,0.2464144433445913
2005-06-21,0.003851234978318086,0.00498284127572875,0.003739105811299763,0.004062321512614627,0.0036617637051335103,0.003941748884224443,1.2758161122946687,0.2938294608824049
2005-06-22,0.003648591905393406,0.004761325414232279,0.0036715581203248695,0.0038549501013217047,0.003507417231255879,0.0035604421686711712,1.1565886309205258,0.30497614907110127
2005-06-23,0.003565508245494288,0.004490490301008256,0.003444935617104103,0.0037536285648593656,0.003415890109984899,0.0036475786900287827,1.0911349083188642,0.2594250221361465
2005-06-24,0.003251749220915908,0.004083943410995172,0.0033098402351543162,0.0034591206322088304,0.002817417567947345,0.003420618448353141,1.0395700781391741,0.2559220079846328
2005-06-27,0.00341462359077912,0.0037976161357618087,0.003415890109984899,0.0036425126132056656,0.003251749220915909,0.0033483424190100058,0.9860774938797181,0.11216244918383543
2005-06-28,0.0035328320499851827,0.003233714209758136,0.0034591206322088304,0.003705331965812317,0.0033966390180570545,0.0035702365838625304,0.8862910113290579,0.08466800459090636
2005-06-29,0.0035461727189527244,0.0030890687767651786,0.0035847593374221318,0.0037006036274440735,0.003430412863544502,0.0034689150474001896,0.8663754404912166,0.12890064258419434
2005-06-30,0.003622163871299479,0.0026915852817175185,0.003618533182909579,0.003748900226491122,0.0035509854919346857,0.0035702365838625304,0.8277345818689517,0.2569123382173508
2005-07-01,0.0036595684051768263,0.0030275104823121704,0.003686080873884472,0.003748900226491122,0.003589487675790375,0.003613804844541337,0.8866308106368406,0.17271378831737277
2005-07-05,0.0035907541949961536,0.003420744938603038,0.00363305593646918,0.0036813525355162287,0.0034543922938405887,0.003594216014158617,0.9682727313961571,0.04734639219527464
2005-07-06,0.0037101447387942778,0.0035269420477532045,0.0037728796567872104,0.003922497792296598,0.0035411910767433265,0.003604010429349976,0.9945770630131069,0.049378852831658104
2005-07-07,0.0037632541108232873,0.004034773354032433,0.0038694728548813073,0.00402854766712718,0.003536462738375083,0.003618533182909579,1.113912428424981,0.07215012199900189
2005-07-08,0.0038283531980003406,0.003922084105648871,0.003763085241595851,0.0039127033771052385,0.003734377472931521,0.0039032467003687534,1.0717340602516652,0.024483349053971478
2005-07-11,0.003942930968816504,0.003649625995930532,0.004004568236831094,0.004144391957149123,0.0038113818406428994,0.0038113818406428994,1.0163953859655497,0.07438754956798281
2005-07-12,0.0039006292273434766,0.0038816986858068404,0.003830632932570743,0.003999502160007977,0.0037728796567872104,0.003999502160007977,1.0462391521330012,0.004853201992112649
2005-07-13,0.003758356903227608,0.003909840086154803,0.003676286458693113,0.003878929531617793,0.0035992820909817344,0.003878929531617793,1.0389519206024191,0.0403056939049892
2005-07-14,0.0036654788281371294,0.004004922599043823,0.0036617637051335103,0.0037583569032276077,0.003536462738375083,0.003705331965812317,1.0461215023566033,0.09260557401151494
2005-07-15,0.0035907541949961536,0.004329648809299494,0.003613804844541337,0.0037006036274440735,0.003420618448353141,0.0036279898596460643,1.098078775292144,0.20577699674709474
2005-07-18,0.003529201361595282,0.004100893480007657,0.003555713830302928,0.003657035366765268,0.003449663955472345,0.0034543922938405887,1.0513415249161149,0.1619890904025825
2005-07-19,0.0035883055911983142,0.0037534660684788133,0.00360873876771822,0.003657035366765268,0.003502688892887637,0.0035847593374221318,0.9986986774075143,0.046027428011041774
2005-07-20,0.0036968885044404544,0.0035095338242405157,0.0038502217629534626,0.003898180623545636,0.0035172116464472383,0.0035219399848154817,0.9574557619322362,0.05067901830820726
2005-07-21,0.0037946637871266132,0.003270033330751551,0.003734377472931521,0.003907975038736996,0.003686080873884472,0.0038502217629534626,0.910681476139041,0.13825479299506577
2005-07-22,0.003704149881220257,0.003193141804756626,0.003613804844541337,0.003878929531617793,0.0035411910767433265,0.0037826740719785696,0.9047774489447807,0.13795556142433676
2005-07-25,0.003823624859632099,0.003425948452305704,0.0038839956084409087,0.004182894141004812,0.003613804844541337,0.003613804844541337,0.9547538149228837,0.10400507945349494
2005-07-26,0.005209450174595751,0.0037285673318729327,0.004872893804313346,0.005736491033427356,0.004868165465945104,0.0053602503946972,1.0085690513507313,0.2842685490964953
2005-07-27,0.004962225625627642,0.004010152874679164,0.005119105137916832,0.005147812906581161,0.0047330700839953175,0.004848914374017259,1.056787399264092,0.19186405914947827
2005-07-28,0.004973033256183625,0.0038877708967963087,0.004824597205266298,0.005167401736963881,0.004742526760731802,0.00515760732177252,1.049571702405185,0.2182294594627669
2005-07-29,0.004792089878984631,0.004074376246844183,0.004655727977829065,0.004978943679143929,0.004646271301092579,0.004887416557872949,1.0655794949602382,0.14977048641928226
2005-08-01,0.004822317470695895,0.007340868162239384,0.005032306355014095,0.005032306355014095,0.004506109842319675,0.004718547330435714,1.409144519327134,0.5222697814584247
2005-08-02,0.005115390014913213,0.006489028947220944,0.0051430845682129194,0.005321748210841511,0.004935713156919997,0.005061014123678423,1.3076851874102733,0.2685306356510601
2005-08-03,0.005495345776646988,0.006676581823131077,0.005780059294106163,0.005915154676055949,0.0051430845682129194,0.0051430845682129194,1.3425572440781905,0.21495208754722375
2005-08-04,0.005758359598380477,0.006005852104036298,0.005659486665715977,0.006011747874150046,0.005606461728300686,0.0057557421253552005,1.2532845284005492,0.042979689167975364
2005-08-05,0.005737757552633135,0.004463953969956801,0.0058185614779618505,0.00585706366181754,0.0056111900666689285,0.005664215004084221,0.9256864561661928,0.22200373072434335
2005-08-08,0.006051432142597795,0.00527328198652073,0.006199868193515123,0.006276872561226502,0.005842878646712813,0.0058861091689367435,1.0308660671321648,0.12858942110569818
2005-08-09,0.006237103858165033,0.006072516238929576,0.005997225120590444,0.0065808371706135215,0.00595838519827988,0.006411967943176289,1.1050289619145224,0.026388468587066154
2005-08-10,0.005892104026510765,0.0069194664753004145,0.005770264878914802,0.006194802116692006,0.00565442058889286,0.005948928521543395,1.2016384800363102,0.17436257814987036
2005-08-11,0.005776344171102544,0.006826979337809488,0.005833084231521454,0.005919883014424191,0.005567621805990124,0.005784787632474405,1.189834055410113,0.18188583221252336
2005-08-12,0.006086388072677303,0.007158756393883103,0.0063636713441292386,0.006561586078685676,0.005707783264763026,0.00571251160313127,1.1829854859464637,0.17619124978570125
2005-08-15,0.00633369705625913,0.007078983947261833,0.006301189729977463,0.00653760664838959,0.006243098715739055,0.006252893130930414,1.134979328265424,0.11767011973933769
2005-08-16,0.00642775721594167,0.006028954820568762,0.0064312190351041324,0.006672702030339377,0.006272144222858259,0.00633496357546491,1.0232261333883879,0.06204378634336509
2005-08-17,0.006383091305284521,0.005815190285918956,0.0062623498076669,0.006576108832245279,0.00623364203900257,0.006460264542223338,1.0067250346699819,0.08896959047027948
2005-08-18,0.006062324207767497,0.006121545924718246,0.006030998966077891,0.006219119285442968,0.005784787632474405,0.006214390947074724,1.0057764722888394,0.009768813893996354
2005-08-19,0.005991145828402704,0.006431786180367964,0.006016476212518288,0.006084023903493181,0.005833084231521454,0.006030998966077891,1.01548686702846,0.07354859397283921
2005-08-22,0.0060598756039696566,0.007012106819769964,0.006050250058005734,0.006214390947074724,0.005905360260864589,0.006069501149933579,1.0909103415385746,0.15713708960898926
2005-08-23,0.005905444695478308,0.007053571152395855,0.005881380830568501,0.006074229488301822,0.005659486665715977,0.006006681797326929,1.1050399900368413,0.19441828958226415
2005-08-24,0.005900631922496347,0.00603835548460473,0.005852335323449298,0.006175551024764162,0.00576553654054656,0.005809104801225366,0.9960462815347196,0.02334047673492529
2005-08-25,0.005905529130092026,0.00566712111715477,0.005862129738640657,0.006050250058005734,0.005847606985081056,0.005862129738640657,0.9459160700592858,0.0403703051302265
2005-08-26,0.005890921941918706,0.00571304906235585,0.005924611352792433,0.006050250058005734,0.005789515970842647,0.005799310386034007,0.9427667225732143,0.030194404427114418
2005-08-29,0.0060706832345256406,0.005463540373060415,0.006286666976417861,0.0063059180683457065,0.005833084231521454,0.00585706366181754,0.9251700176353779,0.10001227835645209
2005-08-30,0.0061321516333127934,0.005743252239821196,0.0060259328892547735,0.006286666976417861,0.005939134106352036,0.006276872561226502,0.9733283341949976,0.06341972879126298
2005-08-31,0.006045352850410055,0.0058211359404789454,0.0061032749954210265,0.006141777179276716,0.005881380830568501,0.006054978396373978,0.9857094618019833,0.03708913532084421
2005-09-01,0.0060948315340491645,0.005726678828695148,0.006050250058005734,0.006194802116692006,0.006030998966077891,0.0061032749954210265,0.9721192854288504,0.06040408226171766
2005-09-02,0.006145407867666616,0.00624054526531567,0.006093480580229667,0.006272144222858259,0.0059536568599116374,0.0062623498076669,1.0279807106099652,0.01548105507359547
2005-09-06,0.006396347539638344,0.006372755350249361,0.00668215870707586,0.006759500813242115,0.006050250058005734,0.006093480580229667,1.039236426514552,0.0036883845417688098
2005-09-07,0.0066472872116100715,0.006188487141607153,0.006600088262541366,0.006788546320361318,0.006523083894829987,0.006677430368707618,1.0236767472038277,0.06902064788197859
2005-09-08,0.006993384693242681,0.0063057992950320985,0.0073238617713373465,0.0074542288149188896,0.006561586078685676,0.0066338621080288115,1.034614207103896,0.09831940160176778
2005-09-09,0.0075748858779227934,0.006221052293618769,0.007748399009114551,0.007787238931425114,0.007328927848160464,0.007434977722991045,1.012309097716711,0.17872659814582925
2005-09-12,0.007810036277129141,0.006671925988518777,0.007864243299136493,0.007994610342718035,0.007531570921085143,0.007849720545576892,1.043083720384589,0.14572407197943485
2005-09-13,0.007688197129533177,0.007309156035555086,0.007458957153287133,0.007956108158862347,0.007425183307799688,0.00791253989818354,1.0995697647589233,0.049301687715843756
2005-09-14,0.007292536529647741,0.008024410386809965,0.007121218698412668,0.00750252541396594,0.007072922099365618,0.007473479906846735,1.147428711388279,0.10035929942713315
2005-09-15,0.007061016818831293,0.009336873532096526,0.007000646070022483,0.0072468574036259675,0.00687027902644094,0.007126284775235783,1.2326091353150403,0.32231288660801144
2005-09-16,0.007214181208116864,0.009536171427846154,0.007376886708752637,0.007405932215871843,0.007024963238773445,0.00704894266906953,1.221014997814007,0.32186469299062764
2005-09-19,0.007158707666903733,0.008892104887438022,0.006928370040679348,0.007458957153287133,0.006798002997097802,0.007449500476550649,1.1565916869223078,0.2421382882483332
2005-09-20,0.006961975016939357,0.007604485005326912,0.006884801780000541,0.00724179132680285,0.006768957489978599,0.006952349470975433,1.0427764022039447,0.09228846510138977
2005-09-21,0.006778836339783677,0.006582007876993995,0.0066389281848519294,0.007010440485213841,0.0065713804938770356,0.0068945961951918985,0.9321614784205284,0.029035730164266384
2005-09-22,0.006854827492130432,0.006663786012870773,0.00709723926811658,0.007160058620723231,0.006556857740317434,0.006605154339364483,0.9237064915105228,0.02786962611079288
2005-09-23,0.007201009408376759,0.006665684372650573,0.00736270169364791,0.007483274322038095,0.0068415712577766085,0.0071164903600444245,0.9311295673473978,0.07434027722605888
2005-09-26,0.007246772969012249,0.006646397442019945,0.007266108495553813,0.007367430032016153,0.007015168823582084,0.007338384524896948,0.9546712572004967,0.08284729348629459
2005-09-27,0.00759768322362682,0.006507932681737702,0.007425183307799688,0.007782172854601997,0.007425183307799688,0.007758193424305909,0.96003684932529,0.14343195284850482
2005-09-28,0.007465120880088593,0.006513373949353949,0.007396475539135356,0.007574801443309075,0.007314405094600863,0.007574801443309075,0.9501878722450007,0.12749250092831033
2005-09-29,0.007562811728161032,0.007243561116382141,0.007473479906846735,0.0077342139940098234,0.007439706061359288,0.00760384695042828,1.0059091310109778,0.04221321688997278
2005-09-30,0.00795956997802481,0.007543221332542747,0.00824082167632152,0.00855897130081327,0.007478208245214978,0.007560278689749474,1.0409076377579556,0.052307932040492125
2005-10-03,0.008407073430733478,0.008515442396478114,0.008554242962445027,0.008617062315051677,0.008221232845938802,0.008235755599498403,1.1207946088088143,0.012890212823463072
2005-10-04,0.0088316951031244,0.00812974940920283,0.008723112189882259,0.009181423273146909,0.008665358914098725,0.008756886035369706,1.0890311811141562,0.07948029067186003
2005-10-05,0.008405891346141416,0.007942792182589736,0.00824082167632152,0.008607267899860318,0.008182730662083113,0.008592745146300717,1.0502432783053162,0.05509221383931623
2005-10-06,0.008134602932263502,0.008742478135576152,0.008091203540812133,0.008361394304711707,0.007936857066934502,0.008148956816595667,1.0983606098963683,0.07472708973927822
2005-10-07,0.0086194264842358,0.009302688936800077,0.008848750895095563,0.009113875582172018,0.008216504507570561,0.008298574952105056,1.1065311863213334,0.07927005976719048
2005-10-10,0.009258765379313163,0.010448436086627154,0.00954347889677234,0.00968803095545861,0.008882524740583007,0.008921026924438698,1.1830612316916145,0.12849128999121948
2005-10-11,0.009478295374981568,0.009342954956822195,0.009311790316728456,0.009813669660671914,0.009094624490244172,0.009693097032281727,1.1114770072671618,0.014278982961072372
2005-10-12,0.009144103173883282,0.008313484905375588,0.008974051861853988,0.009572186665436667,0.00873763494344186,0.009292539224800611,1.0219902525792137,0.09083649349889715
2005-10-13,0.009003012934359473,0.0088371433328451,0.009162172181219065,0.009210468780266115,0.008650836160539124,0.008988574615413589,1.0252588555639386,0.01842378798339189
2005-10-14,0.009372076630923546,0.009706487299232179,0.009577252742259786,0.009586709418996269,0.008921026924438698,0.009403317437999437,1.0483565466427478,0.035681597737392705
2005-10-17,0.009614488406909694,0.010687514210689347,0.0097410558928739,0.009789352491920951,0.0093310414086563,0.00959650383418763,1.1275776695986466,0.11160508582115458
2005-10-18,0.009392594242057174,0.010278881901289807,0.008945006354734785,0.009929513950693854,0.008906504170879096,0.009789352491920951,1.1240995104525502,0.09436026260605482
2005-10-19,0.009044048156626721,0.009403669959304752,0.009379338007703348,0.009451614037046483,0.008564037377636387,0.008781203204120668,1.0445025490762314,0.039763366630741585
2005-10-20,0.008506030798011696,0.009486774615993036,0.00806688637206117,0.009065578983124968,0.008042906941765087,0.008848750895095563,1.012238267951314,0.11529981977147213
2005-10-21,0.008308200498068977,0.009752638387973921,0.0083178260440329,0.008515740778589338,0.008197253415642718,0.008201981754010958,1.0143689372972713,0.17385688877400904
2005-10-24,0.008601441911513734,0.009647838056759403,0.008713655513145775,0.008848750895095563,0.00836612264307995,0.008477238594733648,1.0271750070453727,0.12165357343691208
2005-10-25,0.008812359576582838,0.009085270415109379,0.008925755262806942,0.009027076799269278,0.00862179065341992,0.008674815590835213,1.004557943275927,0.030969099269592845
2005-10-26,0.008171923031527133,0.007720013694509634,0.007753465085937669,0.008921026924438698,0.0071887663893875605,0.0088244337263446,0.9075929629027684,0.05530024392961612
2005-10-27,0.008070685929678509,0.0071793934939383955,0.008197253415642718,0.008342143212783861,0.007632892457547483,0.008110454632739978,0.8641333939409692,0.11043577256086058
2005-10-28,0.008285318717751233,0.007876929530913158,0.008380645396639552,0.008491423609838376,0.00796083649723059,0.008308369367296415,0.9157684969504059,0.049290703321177506
2005-10-31,0.008292580094531033,0.00858660634730148,0.008443464749246203,0.008549514624076783,0.00805236361850157,0.00812497738629958,0.9743822040715118,0.035456546625863394
